run_id,platform,device_model,os_version,build_type,app_version,scenario,metric,iteration,value,unit,server_ms,recorded_at
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,9,64.4,ms,,2026-09-06T18:05:52.246Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,10,64,ms,12.593,2026-09-06T18:05:52.283Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,11,67.5,ms,,2026-09-06T18:06:10.451Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,12,155.8,ms,30.045,2026-09-06T18:06:10.573Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,13,79.5,ms,,2026-09-06T18:06:29.255Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,14,97.3,ms,21.683,2026-09-06T18:06:29.320Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,15,65.2,ms,,2026-09-06T18:06:45.784Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,16,80.7,ms,9.513,2026-09-06T18:06:45.830Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,17,67.6,ms,,2026-09-06T18:07:04.464Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,18,83.7,ms,15.905,2026-09-06T18:07:04.513Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,19,62.9,ms,,2026-09-06T18:07:22.138Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,20,68,ms,21.285,2026-09-06T18:07:22.176Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,21,63.9,ms,,2026-09-06T18:07:38.968Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,22,69.9,ms,18.836,2026-09-06T18:07:39.008Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,23,68.7,ms,,2026-09-06T18:07:55.640Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,24,126.6,ms,13.994,2026-09-06T18:07:55.744Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,25,72.7,ms,,2026-09-06T18:08:13.792Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,26,134.3,ms,32.178,2026-09-06T18:08:13.892Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,27,69.3,ms,,2026-09-06T18:08:31.514Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,28,76.8,ms,15.77,2026-09-06T18:08:31.556Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,29,68.8,ms,,2026-09-06T18:08:50.075Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,30,75.3,ms,11.051,2026-09-06T18:08:50.117Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,31,74.4,ms,,2026-09-06T18:09:07.568Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,32,65.6,ms,10.515,2026-09-06T18:09:07.601Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,33,72.9,ms,,2026-09-06T18:09:27.661Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,34,98.1,ms,10.739,2026-09-06T18:09:27.724Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,35,51.5,ms,,2026-09-06T18:09:45.207Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,36,60.7,ms,8.963,2026-09-06T18:09:45.245Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,37,66.8,ms,,2026-09-06T18:10:01.475Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,38,145.4,ms,17.552,2026-09-06T18:10:01.594Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,39,51.4,ms,,2026-09-06T18:10:20.204Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,40,75.8,ms,10.044,2026-09-06T18:10:20.253Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,41,62.6,ms,,2026-09-06T18:10:36.563Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,42,68.2,ms,14.388,2026-09-06T18:10:36.595Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,43,75.2,ms,,2026-09-06T18:10:56.585Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,44,111.1,ms,30.843,2026-09-06T18:10:56.664Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,45,83.4,ms,,2026-09-06T18:11:14.641Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,46,69,ms,12.2,2026-09-06T18:11:14.676Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,47,57.5,ms,,2026-09-06T18:11:32.780Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,48,147,ms,20.449,2026-09-06T18:11:32.892Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,49,71.6,ms,,2026-09-06T18:11:52.201Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,50,105.3,ms,28.535,2026-09-06T18:11:52.280Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,51,115.3,ms,,2026-09-06T18:12:09.573Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,52,133.6,ms,13.192,2026-09-06T18:12:09.645Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,53,68.3,ms,,2026-09-06T18:12:27.108Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,54,86.8,ms,25.915,2026-09-06T18:12:27.155Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,55,61.4,ms,,2026-09-06T18:12:45.827Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,56,80.4,ms,17.771,2026-09-06T18:12:45.879Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,57,79.4,ms,,2026-09-06T18:13:02.414Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,58,100.2,ms,14.379,2026-09-06T18:13:02.484Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,59,85.7,ms,,2026-09-06T18:13:19.435Z
run_1788717850344,IONIC,nieznane,android,RELEASE,1.0.0,S3,RENDER_MS,60,83.9,ms,22.721,2026-09-06T18:13:19.468Z
