timestamp,platform,run_id,pss_mb,cpu_percent
1788715130,react-native,run_rn_s2,167.23,6.4
1788715131,react-native,run_rn_s2,167.21,6.4
1788715131,react-native,run_rn_s2,167.22,3.3
1788715132,react-native,run_rn_s2,167.21,10.0
1788715133,react-native,run_rn_s2,167.21,6.6
1788715133,react-native,run_rn_s2,167.21,6.6
1788715134,react-native,run_rn_s2,167.22,23.3
1788715134,react-native,run_rn_s2,167.21,0.0
1788715135,react-native,run_rn_s2,166.76,25.0
1788715136,react-native,run_rn_s2,165.81,0.0
1788715136,react-native,run_rn_s2,165.73,20.0
1788715137,react-native,run_rn_s2,165.72,0.0
1788715138,react-native,run_rn_s2,165.73,29.0
1788715138,react-native,run_rn_s2,165.81,3.3
1788715139,react-native,run_rn_s2,165.75,12.8
1788715140,react-native,run_rn_s2,165.59,5.7
1788715141,react-native,run_rn_s2,165.99,17.6
1788715141,react-native,run_rn_s2,166.07,6.6
1788715142,react-native,run_rn_s2,165.89,19.3
1788715142,react-native,run_rn_s2,165.84,5.2
1788715144,react-native,run_rn_s2,165.70,5.4
1788715144,react-native,run_rn_s2,165.89,9.6
1788715145,react-native,run_rn_s2,166.34,5.5
1788715145,react-native,run_rn_s2,166.36,5.1
1788715147,react-native,run_rn_s2,166.15,3.0
1788715147,react-native,run_rn_s2,161.81,6.6
1788715148,react-native,run_rn_s2,166.13,9.6
1788715148,react-native,run_rn_s2,166.16,6.4
1788715149,react-native,run_rn_s2,166.14,10.0
1788715149,react-native,run_rn_s2,166.16,9.6
1788715151,react-native,run_rn_s2,72.26,150
1788715151,react-native,run_rn_s2,79.57,157
1788715152,react-native,run_rn_s2,152.70,2.9
1788715152,react-native,run_rn_s2,152.73,3.3
1788715154,react-native,run_rn_s2,151.55,25.8
1788715154,react-native,run_rn_s2,151.55,20.0
1788715155,react-native,run_rn_s2,152.18,62.5
1788715155,react-native,run_rn_s2,152.49,61.2
1788715156,react-native,run_rn_s2,173.20,64.5
1788715156,react-native,run_rn_s2,173.14,67.7
1788715157,react-native,run_rn_s2,173.01,6.4
1788715157,react-native,run_rn_s2,173.17,13.3
1788715159,react-native,run_rn_s2,173.46,6.4
1788715159,react-native,run_rn_s2,173.56,6.6
1788715160,react-native,run_rn_s2,172.97,64.5
1788715160,react-native,run_rn_s2,175.40,64.5
1788715161,react-native,run_rn_s2,198.35,58.0
1788715161,react-native,run_rn_s2,198.51,64.5
1788715162,react-native,run_rn_s2,198.04,3.3
1788715162,react-native,run_rn_s2,198.12,6.6
1788715164,react-native,run_rn_s2,188.38,13.3
1788715164,react-native,run_rn_s2,188.73,13.3
1788715165,react-native,run_rn_s2,192.87,62.5
1788715165,react-native,run_rn_s2,192.62,67.7
1788715166,react-native,run_rn_s2,192.68,16.6
1788715166,react-native,run_rn_s2,192.71,23.3
1788715167,react-native,run_rn_s2,192.69,9.3
1788715167,react-native,run_rn_s2,192.64,12.1
1788715169,react-native,run_rn_s2,192.82,35.4
1788715169,react-native,run_rn_s2,192.91,46.6
1788715170,react-native,run_rn_s2,198.95,62.1
1788715170,react-native,run_rn_s2,199.00,67.7
1788715171,react-native,run_rn_s2,197.65,43.3
1788715171,react-native,run_rn_s2,197.65,46.6
1788715173,react-native,run_rn_s2,197.49,20.0
1788715173,react-native,run_rn_s2,197.49,23.3
1788715174,react-native,run_rn_s2,197.89,22.5
1788715174,react-native,run_rn_s2,197.89,23.3
1788715175,react-native,run_rn_s2,197.92,16.6
1788715175,react-native,run_rn_s2,197.92,20.0
1788715176,react-native,run_rn_s2,197.83,23.3
1788715176,react-native,run_rn_s2,198.15,16.6
1788715177,react-native,run_rn_s2,197.35,23.3
1788715178,react-native,run_rn_s2,197.58,20.0
1788715179,react-native,run_rn_s2,197.82,20.0
1788715179,react-native,run_rn_s2,197.84,16.6
1788715180,react-native,run_rn_s2,197.90,16.6
1788715180,react-native,run_rn_s2,197.92,16.6
1788715181,react-native,run_rn_s2,197.89,20.0
1788715181,react-native,run_rn_s2,197.90,20.0
1788715182,react-native,run_rn_s2,197.89,23.3
1788715182,react-native,run_rn_s2,197.89,16.6
1788715184,react-native,run_rn_s2,197.73,20.0
1788715184,react-native,run_rn_s2,197.73,20.0
1788715185,react-native,run_rn_s2,198.00,16.6
1788715185,react-native,run_rn_s2,198.02,16.6
1788715186,react-native,run_rn_s2,197.88,40.0
1788715186,react-native,run_rn_s2,197.92,38.7
1788715187,react-native,run_rn_s2,197.77,32.2
1788715187,react-native,run_rn_s2,198.03,36.6
1788715189,react-native,run_rn_s2,197.83,36.6
1788715189,react-native,run_rn_s2,197.86,36.6
1788715190,react-native,run_rn_s2,197.97,40.0
1788715190,react-native,run_rn_s2,198.30,36.6
1788715191,react-native,run_rn_s2,197.72,9.6
1788715191,react-native,run_rn_s2,197.36,10.0
1788715193,react-native,run_rn_s2,195.28,7.6
1788715193,react-native,run_rn_s2,195.28,7.3
1788715195,react-native,run_rn_s2,197.87,2.6
1788715195,react-native,run_rn_s2,197.87,5.7
1788715196,react-native,run_rn_s2,197.69,4.6
1788715196,react-native,run_rn_s2,197.91,7.5
1788715198,react-native,run_rn_s2,197.95,4.4
1788715198,react-native,run_rn_s2,197.84,2.5
1788715199,react-native,run_rn_s2,197.93,6.4
1788715199,react-native,run_rn_s2,203.52,6.6
1788715200,react-native,run_rn_s2,197.99,6.4
1788715201,react-native,run_rn_s2,198.01,3.3
1788715202,react-native,run_rn_s2,197.98,6.4
1788715202,react-native,run_rn_s2,198.01,6.6
1788715203,react-native,run_rn_s2,197.98,6.6
1788715203,react-native,run_rn_s2,198.20,10.0
1788715204,react-native,run_rn_s2,197.98,10.0
1788715204,react-native,run_rn_s2,198.01,6.6
1788715205,react-native,run_rn_s2,197.98,6.6
1788715205,react-native,run_rn_s2,198.12,13.3
1788715207,react-native,run_rn_s2,197.98,6.6
1788715207,react-native,run_rn_s2,198.04,6.6
1788715208,react-native,run_rn_s2,197.97,13.3
1788715208,react-native,run_rn_s2,198.11,10.0
1788715209,react-native,run_rn_s2,197.98,6.4
1788715209,react-native,run_rn_s2,197.98,10.0
1788715210,react-native,run_rn_s2,197.97,6.6
1788715210,react-native,run_rn_s2,198.09,6.6
1788715212,react-native,run_rn_s2,198.01,6.6
1788715212,react-native,run_rn_s2,198.03,6.6
1788715213,react-native,run_rn_s2,197.96,6.6
1788715213,react-native,run_rn_s2,197.98,6.6
1788715214,react-native,run_rn_s2,197.95,6.4
1788715214,react-native,run_rn_s2,197.97,10.0
1788715215,react-native,run_rn_s2,197.95,6.6
1788715215,react-native,run_rn_s2,203.49,6.6
1788715217,react-native,run_rn_s2,197.95,6.4
1788715217,react-native,run_rn_s2,197.98,6.4
1788715218,react-native,run_rn_s2,197.95,9.6
1788715218,react-native,run_rn_s2,197.49,6.6
1788715219,react-native,run_rn_s2,197.94,6.4
1788715219,react-native,run_rn_s2,197.97,6.4
1788715220,react-native,run_rn_s2,197.94,10.0
1788715220,react-native,run_rn_s2,198.03,10.0
1788715222,react-native,run_rn_s2,197.95,6.6
1788715222,react-native,run_rn_s2,198.16,6.6
1788715223,react-native,run_rn_s2,197.94,6.4
1788715223,react-native,run_rn_s2,197.97,6.6
1788715224,react-native,run_rn_s2,197.95,10.0
1788715224,react-native,run_rn_s2,197.97,6.6
1788715225,react-native,run_rn_s2,197.94,9.6
1788715225,react-native,run_rn_s2,198.03,10.0
1788715227,react-native,run_rn_s2,197.95,6.6
1788715227,react-native,run_rn_s2,197.97,6.6
1788715228,react-native,run_rn_s2,197.94,6.6
1788715228,react-native,run_rn_s2,197.97,6.6
1788715229,react-native,run_rn_s2,197.95,6.6
1788715229,react-native,run_rn_s2,197.97,6.6
1788715230,react-native,run_rn_s2,197.88,6.6
1788715230,react-native,run_rn_s2,197.91,10.0
1788715232,react-native,run_rn_s2,197.88,10.0
1788715232,react-native,run_rn_s2,197.91,10.0
1788715233,react-native,run_rn_s2,197.87,10.0
1788715233,react-native,run_rn_s2,197.88,10.0
1788715234,react-native,run_rn_s2,197.88,10.0
1788715234,react-native,run_rn_s2,198.10,6.4
1788715235,react-native,run_rn_s2,197.87,6.6
1788715235,react-native,run_rn_s2,197.88,10.0
1788715237,react-native,run_rn_s2,197.88,3.2
1788715237,react-native,run_rn_s2,198.10,6.6
1788715238,react-native,run_rn_s2,197.87,6.6
1788715238,react-native,run_rn_s2,198.09,6.6
1788715239,react-native,run_rn_s2,197.88,10.0
1788715239,react-native,run_rn_s2,197.97,10.0
1788715240,react-native,run_rn_s2,197.88,6.6
1788715240,react-native,run_rn_s2,197.88,6.6
1788715242,react-native,run_rn_s2,197.88,10.0
1788715242,react-native,run_rn_s2,198.09,6.6
1788715243,react-native,run_rn_s2,197.87,6.4
1788715243,react-native,run_rn_s2,197.90,6.6
1788715244,react-native,run_rn_s2,197.89,6.6
1788715244,react-native,run_rn_s2,197.91,6.6
1788715245,react-native,run_rn_s2,197.87,6.4
1788715245,react-native,run_rn_s2,197.96,3.3
1788715247,react-native,run_rn_s2,197.85,6.2
1788715247,react-native,run_rn_s2,197.85,6.4
1788715248,react-native,run_rn_s2,197.91,6.4
1788715248,react-native,run_rn_s2,197.91,10.0
1788715249,react-native,run_rn_s2,197.91,10.0
1788715249,react-native,run_rn_s2,198.13,6.6
1788715251,react-native,run_rn_s2,197.90,6.6
1788715251,react-native,run_rn_s2,197.93,10.0
1788715252,react-native,run_rn_s2,197.91,6.6
1788715252,react-native,run_rn_s2,197.93,10.0
1788715253,react-native,run_rn_s2,197.90,9.6
1788715253,react-native,run_rn_s2,197.93,10.0
1788715254,react-native,run_rn_s2,197.91,10.0
1788715254,react-native,run_rn_s2,198.11,10.0
