session_id,run_id,platform,device_model,os_version,build_type,app_version,scenario,metric,iteration,value,unit,server_ms,recorded_at_ms,recorded_at_utc
ses_04,ses_04_S1,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S1,STARTUP_MS,29,701.973,ms,13.686,1788954252582,2026-09-09T11:44:12.582Z
ses_04,ses_04_S1,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S1,STARTUP_MS,30,540.368,ms,10.526,1788954260884,2026-09-09T11:44:20.884Z
ses_04,ses_04_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,STARTUP_MS,1,802.177,ms,47.554,1788954593018,2026-09-09T11:49:53.018Z
ses_04,ses_04_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,1,111.883,ms,15.547,1788954596803,2026-09-09T11:49:56.803Z
ses_04,ses_04_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,2,98.582,ms,8.541,1788954604234,2026-09-09T11:50:04.234Z
ses_04,ses_04_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,3,115.957,ms,7.614,1788954611513,2026-09-09T11:50:11.513Z
ses_04,ses_04_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,4,114.723,ms,8.818,1788954618590,2026-09-09T11:50:18.590Z
ses_04,ses_04_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,5,115.356,ms,11.561,1788954625902,2026-09-09T11:50:25.902Z
ses_04,ses_04_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,6,117.947,ms,4.578,1788954633301,2026-09-09T11:50:33.301Z
ses_04,ses_04_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,7,113.977,ms,2.583,1788954640792,2026-09-09T11:50:40.792Z
ses_04,ses_04_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,8,113.676,ms,6.687,1788954648436,2026-09-09T11:50:48.436Z
ses_04,ses_04_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,9,114.247,ms,5.367,1788954655765,2026-09-09T11:50:55.765Z
ses_04,ses_04_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,10,130.551,ms,4.732,1788954663676,2026-09-09T11:51:03.676Z
ses_04,ses_04_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,11,131.59,ms,10.158,1788954670922,2026-09-09T11:51:10.922Z
ses_04,ses_04_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,12,131.274,ms,11.912,1788954678084,2026-09-09T11:51:18.084Z
ses_04,ses_04_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,13,139.463,ms,6.991,1788954685286,2026-09-09T11:51:25.286Z
ses_04,ses_04_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,14,118.734,ms,8.415,1788954692694,2026-09-09T11:51:32.694Z
ses_04,ses_04_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,15,115.395,ms,11.89,1788954700334,2026-09-09T11:51:40.334Z
ses_04,ses_04_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,16,130.861,ms,11.047,1788954707446,2026-09-09T11:51:47.446Z
ses_04,ses_04_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,17,130.421,ms,8.638,1788954714890,2026-09-09T11:51:54.890Z
ses_04,ses_04_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,18,117.2,ms,4.077,1788954722488,2026-09-09T11:52:02.488Z
ses_04,ses_04_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,19,114.356,ms,3.654,1788954729797,2026-09-09T11:52:09.797Z
ses_04,ses_04_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,20,115.476,ms,8.501,1788954737109,2026-09-09T11:52:17.109Z
ses_04,ses_04_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,21,131.952,ms,15.895,1788954744320,2026-09-09T11:52:24.320Z
ses_04,ses_04_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,22,131.644,ms,8.548,1788954751383,2026-09-09T11:52:31.383Z
ses_04,ses_04_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,23,115.722,ms,8.62,1788954758678,2026-09-09T11:52:38.678Z
ses_04,ses_04_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,24,135.335,ms,12.543,1788954766259,2026-09-09T11:52:46.259Z
ses_04,ses_04_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,25,130.473,ms,6.816,1788954773384,2026-09-09T11:52:53.384Z
