session_id,run_id,platform,device_model,os_version,build_type,app_version,scenario,metric,iteration,value,unit,server_ms,recorded_at_ms,recorded_at_utc
ses_06,ses_06_S1,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S1,STARTUP_MS,1,575.499,ms,24.488,1788980811929,2026-09-09T19:06:51.929Z
ses_06,ses_06_S1,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S1,STARTUP_MS,2,560.765,ms,11.211,1788980822201,2026-09-09T19:07:02.201Z
ses_06,ses_06_S1,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S1,STARTUP_MS,3,561.855,ms,13.041,1788980830458,2026-09-09T19:07:10.458Z
ses_06,ses_06_S1,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S1,STARTUP_MS,4,557.563,ms,19.183,1788980838595,2026-09-09T19:07:18.595Z
ses_06,ses_06_S1,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S1,STARTUP_MS,5,542.98,ms,10.294,1788980847024,2026-09-09T19:07:27.024Z
ses_06,ses_06_S1,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S1,STARTUP_MS,6,625.72,ms,14.099,1788980855135,2026-09-09T19:07:35.135Z
ses_06,ses_06_S1,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S1,STARTUP_MS,7,580.91,ms,12.564,1788980863647,2026-09-09T19:07:43.647Z
ses_06,ses_06_S1,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S1,STARTUP_MS,8,580.828,ms,16.425,1788980872020,2026-09-09T19:07:52.020Z
ses_06,ses_06_S1,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S1,STARTUP_MS,9,549.467,ms,13.334,1788980880156,2026-09-09T19:08:00.156Z
ses_06,ses_06_S1,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S1,STARTUP_MS,10,581.097,ms,12.613,1788980888793,2026-09-09T19:08:08.793Z
ses_06,ses_06_S1,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S1,STARTUP_MS,11,612.909,ms,26.623,1788980897198,2026-09-09T19:08:17.198Z
ses_06,ses_06_S1,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S1,STARTUP_MS,12,571.029,ms,18.657,1788980906078,2026-09-09T19:08:26.078Z
ses_06,ses_06_S1,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S1,STARTUP_MS,13,601.096,ms,27.825,1788980914525,2026-09-09T19:08:34.525Z
ses_06,ses_06_S1,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S1,STARTUP_MS,14,579.563,ms,15.95,1788980922935,2026-09-09T19:08:42.935Z
ses_06,ses_06_S1,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S1,STARTUP_MS,15,564.811,ms,15.401,1788980931530,2026-09-09T19:08:51.530Z
ses_06,ses_06_S1,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S1,STARTUP_MS,16,591.344,ms,19.993,1788980940103,2026-09-09T19:09:00.103Z
ses_06,ses_06_S1,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S1,STARTUP_MS,17,566.586,ms,16.942,1788980948600,2026-09-09T19:09:08.600Z
ses_06,ses_06_S1,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S1,STARTUP_MS,18,593.918,ms,8.969,1788980956936,2026-09-09T19:09:16.936Z
ses_06,ses_06_S1,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S1,STARTUP_MS,19,583.384,ms,21.584,1788980965516,2026-09-09T19:09:25.516Z
ses_06,ses_06_S1,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S1,STARTUP_MS,20,642.532,ms,15.539,1788980973993,2026-09-09T19:09:33.993Z
ses_06,ses_06_S1,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S1,STARTUP_MS,21,600.408,ms,14.678,1788980982421,2026-09-09T19:09:42.421Z
ses_06,ses_06_S1,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S1,STARTUP_MS,22,569.398,ms,16.556,1788980990453,2026-09-09T19:09:50.453Z
ses_06,ses_06_S1,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S1,STARTUP_MS,23,594.807,ms,24.456,1788980999215,2026-09-09T19:09:59.215Z
ses_06,ses_06_S1,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S1,STARTUP_MS,24,606.054,ms,23.804,1788981009150,2026-09-09T19:10:09.150Z
ses_06,ses_06_S1,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S1,STARTUP_MS,25,584.42,ms,20.839,1788981017965,2026-09-09T19:10:17.965Z
ses_06,ses_06_S1,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S1,STARTUP_MS,26,570.837,ms,17.283,1788981026080,2026-09-09T19:10:26.080Z
ses_06,ses_06_S1,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S1,STARTUP_MS,27,563.859,ms,16.242,1788981034811,2026-09-09T19:10:34.811Z
ses_06,ses_06_S1,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S1,STARTUP_MS,28,556.831,ms,18.459,1788981043548,2026-09-09T19:10:43.548Z
ses_06,ses_06_S1,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S1,STARTUP_MS,29,583.542,ms,9.638,1788981052031,2026-09-09T19:10:52.031Z
ses_06,ses_06_S1,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S1,STARTUP_MS,30,567.354,ms,11.825,1788981060395,2026-09-09T19:11:00.395Z
ses_06,ses_06_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,STARTUP_MS,1,576.437,ms,28.729,1788981151381,2026-09-09T19:12:31.381Z
ses_06,ses_06_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,1,99.375,ms,4.613,1788981155256,2026-09-09T19:12:35.256Z
ses_06,ses_06_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,2,98.722,ms,3.324,1788981163001,2026-09-09T19:12:43.001Z
ses_06,ses_06_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,3,98.83,ms,5.397,1788981169813,2026-09-09T19:12:49.813Z
ses_06,ses_06_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,4,115.36,ms,8.053,1788981176975,2026-09-09T19:12:56.975Z
ses_06,ses_06_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,5,98.413,ms,7.992,1788981183953,2026-09-09T19:13:03.953Z
ses_06,ses_06_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,6,115.122,ms,5.253,1788981191049,2026-09-09T19:13:11.049Z
ses_06,ses_06_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,7,114.587,ms,9.113,1788981198394,2026-09-09T19:13:18.394Z
ses_06,ses_06_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,8,114.368,ms,4.409,1788981205754,2026-09-09T19:13:25.754Z
ses_06,ses_06_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,9,115.028,ms,2.498,1788981213200,2026-09-09T19:13:33.200Z
ses_06,ses_06_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,10,132.17,ms,11.2,1788981220713,2026-09-09T19:13:40.713Z
ses_06,ses_06_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,11,119.347,ms,6.5,1788981227977,2026-09-09T19:13:47.977Z
ses_06,ses_06_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,12,114.598,ms,9.537,1788981235201,2026-09-09T19:13:55.201Z
ses_06,ses_06_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,13,130.996,ms,11.908,1788981243579,2026-09-09T19:14:03.579Z
ses_06,ses_06_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,14,114.568,ms,9.357,1788981250924,2026-09-09T19:14:10.924Z
ses_06,ses_06_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,15,119.781,ms,5.385,1788981258257,2026-09-09T19:14:18.257Z
ses_06,ses_06_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,16,117.639,ms,4.952,1788981265500,2026-09-09T19:14:25.500Z
ses_06,ses_06_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,17,131.39,ms,11.519,1788981272776,2026-09-09T19:14:32.776Z
ses_06,ses_06_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,18,136.197,ms,9.826,1788981280092,2026-09-09T19:14:40.092Z
ses_06,ses_06_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,19,131.186,ms,8.214,1788981287116,2026-09-09T19:14:47.116Z
ses_06,ses_06_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,20,113.995,ms,3.689,1788981294393,2026-09-09T19:14:54.393Z
ses_06,ses_06_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,21,130.185,ms,8.125,1788981302237,2026-09-09T19:15:02.237Z
ses_06,ses_06_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,22,114.708,ms,8.783,1788981309533,2026-09-09T19:15:09.533Z
ses_06,ses_06_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,23,131.782,ms,6.072,1788981316862,2026-09-09T19:15:16.862Z
ses_06,ses_06_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,24,114.36,ms,9.2,1788981323773,2026-09-09T19:15:23.773Z
ses_06,ses_06_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,25,150.997,ms,11.822,1788981331221,2026-09-09T19:15:31.221Z
ses_06,ses_06_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,26,115.862,ms,6.035,1788981338214,2026-09-09T19:15:38.214Z
ses_06,ses_06_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,27,131.758,ms,5.158,1788981345459,2026-09-09T19:15:45.459Z
ses_06,ses_06_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,28,115.059,ms,5.953,1788981352804,2026-09-09T19:15:52.804Z
ses_06,ses_06_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,29,132.988,ms,7.727,1788981359833,2026-09-09T19:15:59.833Z
ses_06,ses_06_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,30,114.992,ms,9.743,1788981367159,2026-09-09T19:16:07.159Z
ses_06,ses_06_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,STARTUP_MS,1,548.302,ms,20.884,1788982325018,2026-09-09T19:32:05.018Z
ses_06,ses_06_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,UI_RESPONSE_MS,1,98.437,ms,3.052,1788982346518,2026-09-09T19:32:26.518Z
ses_06,ses_06_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,UI_RESPONSE_MS,2,130.455,ms,6.622,1788982363456,2026-09-09T19:32:43.456Z
ses_06,ses_06_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,UI_RESPONSE_MS,3,114.359,ms,8.07,1788982381577,2026-09-09T19:33:01.577Z
