timestamp,platform,run_id,pss_mb,cpu_percent
1788969036,REACT_NATIVE,ses_05r_S3,111.48,74.1
1788969037,REACT_NATIVE,ses_05r_S3,168.07,30.0
1788969038,REACT_NATIVE,ses_05r_S3,165.61,13.3
1788969039,REACT_NATIVE,ses_05r_S3,166.25,61.2
1788969041,REACT_NATIVE,ses_05r_S3,187.54,61.2
1788969042,REACT_NATIVE,ses_05r_S3,187.14,12.9
1788969043,REACT_NATIVE,ses_05r_S3,187.87,16.6
1788969044,REACT_NATIVE,ses_05r_S3,204.26,64.5
1788969045,REACT_NATIVE,ses_05r_S3,212.78,23.3
1788969047,REACT_NATIVE,ses_05r_S3,204.51,22.5
1788969048,REACT_NATIVE,ses_05r_S3,203.05,48.3
1788969049,REACT_NATIVE,ses_05r_S3,202.73,61.2
1788969050,REACT_NATIVE,ses_05r_S3,203.00,16.6
1788969052,REACT_NATIVE,ses_05r_S3,203.39,43.3
1788969053,REACT_NATIVE,ses_05r_S3,208.94,66.6
1788969054,REACT_NATIVE,ses_05r_S3,207.96,43.3
1788969055,REACT_NATIVE,ses_05r_S3,207.96,26.6
1788969056,REACT_NATIVE,ses_05r_S3,207.87,13.3
1788969058,REACT_NATIVE,ses_05r_S3,210.72,10.0
1788969059,REACT_NATIVE,ses_05r_S3,210.23,10.0
1788969060,REACT_NATIVE,ses_05r_S3,209.54,3.3
1788969061,REACT_NATIVE,ses_05r_S3,208.45,13.3
1788969063,REACT_NATIVE,ses_05r_S3,208.73,50.0
1788969064,REACT_NATIVE,ses_05r_S3,211.16,6.6
1788969065,REACT_NATIVE,ses_05r_S3,210.53,50.0
1788969066,REACT_NATIVE,ses_05r_S3,211.46,10.0
1788969068,REACT_NATIVE,ses_05r_S3,211.61,6.6
1788969069,REACT_NATIVE,ses_05r_S3,211.65,16.6
1788969070,REACT_NATIVE,ses_05r_S3,211.37,96.6
1788969071,REACT_NATIVE,ses_05r_S3,211.73,26.6
1788969072,REACT_NATIVE,ses_05r_S3,211.82,13.3
1788969074,REACT_NATIVE,ses_05r_S3,211.15,96.6
1788969075,REACT_NATIVE,ses_05r_S3,211.92,13.3
1788969076,REACT_NATIVE,ses_05r_S3,211.48,20.0
1788969077,REACT_NATIVE,ses_05r_S3,212.44,13.3
1788969079,REACT_NATIVE,ses_05r_S3,212.01,13.3
1788969080,REACT_NATIVE,ses_05r_S3,211.92,77.4
1788969081,REACT_NATIVE,ses_05r_S3,213.63,16.6
1788969082,REACT_NATIVE,ses_05r_S3,213.14,83.3
1788969084,REACT_NATIVE,ses_05r_S3,214.33,13.3
1788969085,REACT_NATIVE,ses_05r_S3,213.92,13.3
1788969086,REACT_NATIVE,ses_05r_S3,213.48,10.0
1788969087,REACT_NATIVE,ses_05r_S3,213.05,80.6
1788969088,REACT_NATIVE,ses_05r_S3,213.48,46.6
1788969090,REACT_NATIVE,ses_05r_S3,213.62,16.6
1788969091,REACT_NATIVE,ses_05r_S3,212.80,90.6
1788969092,REACT_NATIVE,ses_05r_S3,214.27,13.3
1788969093,REACT_NATIVE,ses_05r_S3,213.76,66.6
1788969095,REACT_NATIVE,ses_05r_S3,214.50,13.3
1788969096,REACT_NATIVE,ses_05r_S3,214.17,13.3
1788969097,REACT_NATIVE,ses_05r_S3,214.34,25.0
1788969098,REACT_NATIVE,ses_05r_S3,214.47,13.3
1788969100,REACT_NATIVE,ses_05r_S3,214.30,100
1788969101,REACT_NATIVE,ses_05r_S3,216.80,63.3
1788969102,REACT_NATIVE,ses_05r_S3,216.33,16.1
1788969104,REACT_NATIVE,ses_05r_S3,215.89,13.3
1788969105,REACT_NATIVE,ses_05r_S3,215.86,13.3
1788969106,REACT_NATIVE,ses_05r_S3,215.90,26.6
1788969108,REACT_NATIVE,ses_05r_S3,215.61,13.3
1788969109,REACT_NATIVE,ses_05r_S3,215.88,6.4
1788969110,REACT_NATIVE,ses_05r_S3,215.56,45.1
1788969111,REACT_NATIVE,ses_05r_S3,215.34,75.0
1788969113,REACT_NATIVE,ses_05r_S3,216.34,30.0
1788969114,REACT_NATIVE,ses_05r_S3,215.97,16.6
1788969115,REACT_NATIVE,ses_05r_S3,217.71,6.4
1788969116,REACT_NATIVE,ses_05r_S3,216.81,16.6
1788969118,REACT_NATIVE,ses_05r_S3,218.13,6.6
1788969119,REACT_NATIVE,ses_05r_S3,217.63,96.6
1788969120,REACT_NATIVE,ses_05r_S3,217.67,60.0
1788969121,REACT_NATIVE,ses_05r_S3,217.45,16.6
1788969123,REACT_NATIVE,ses_05r_S3,217.31,43.3
1788969124,REACT_NATIVE,ses_05r_S3,217.45,36.6
1788969125,REACT_NATIVE,ses_05r_S3,217.13,16.6
1788969126,REACT_NATIVE,ses_05r_S3,218.21,13.3
1788969128,REACT_NATIVE,ses_05r_S3,217.41,16.6
1788969129,REACT_NATIVE,ses_05r_S3,218.08,20.0
1788969130,REACT_NATIVE,ses_05r_S3,217.64,16.6
1788969132,REACT_NATIVE,ses_05r_S3,217.56,69.6
1788969133,REACT_NATIVE,ses_05r_S3,218.39,13.3
1788969134,REACT_NATIVE,ses_05r_S3,217.91,23.3
1788969135,REACT_NATIVE,ses_05r_S3,220.62,23.3
1788969136,REACT_NATIVE,ses_05r_S3,220.04,6.6
1788969138,REACT_NATIVE,ses_05r_S3,219.87,50.0
