timestamp,platform,run_id,pss_mb,cpu_percent
1788809527,react-native,ses_01_S3_rn,105.69,54.8
1788809528,react-native,ses_01_S3_rn,160.72,25.8
1788809529,react-native,ses_01_S3_rn,158.76,26.6
1788809531,react-native,ses_01_S3_rn,167.54,51.5
1788809532,react-native,ses_01_S3_rn,180.33,12.9
1788809533,react-native,ses_01_S3_rn,179.84,23.3
1788809534,react-native,ses_01_S3_rn,180.64,61.2
1788809536,react-native,ses_01_S3_rn,200.91,70.9
1788809537,react-native,ses_01_S3_rn,205.30,25.0
1788809538,react-native,ses_01_S3_rn,191.27,23.3
1788809539,react-native,ses_01_S3_rn,195.31,61.7
1788809541,react-native,ses_01_S3_rn,195.26,25.0
1788809542,react-native,ses_01_S3_rn,194.85,26.6
1788809543,react-native,ses_01_S3_rn,195.58,43.3
1788809544,react-native,ses_01_S3_rn,200.68,67.7
1788809546,react-native,ses_01_S3_rn,199.81,46.6
1788809547,react-native,ses_01_S3_rn,199.64,16.6
1788809548,react-native,ses_01_S3_rn,199.80,23.3
1788809549,react-native,ses_01_S3_rn,202.35,6.6
1788809551,react-native,ses_01_S3_rn,199.86,15.1
1788809552,react-native,ses_01_S3_rn,199.73,80.0
1788809553,react-native,ses_01_S3_rn,200.92,6.6
1788809554,react-native,ses_01_S3_rn,200.40,6.6
1788809556,react-native,ses_01_S3_rn,200.64,62.5
1788809557,react-native,ses_01_S3_rn,202.64,6.6
1788809558,react-native,ses_01_S3_rn,202.30,33.3
1788809559,react-native,ses_01_S3_rn,203.36,3.3
1788809560,react-native,ses_01_S3_rn,202.88,6.6
1788809562,react-native,ses_01_S3_rn,203.12,16.6
1788809563,react-native,ses_01_S3_rn,202.89,93.7
1788809564,react-native,ses_01_S3_rn,203.16,26.6
1788809565,react-native,ses_01_S3_rn,202.99,33.3
1788809567,react-native,ses_01_S3_rn,202.84,33.3
1788809568,react-native,ses_01_S3_rn,203.80,12.9
1788809569,react-native,ses_01_S3_rn,203.05,13.3
1788809571,react-native,ses_01_S3_rn,203.53,6.2
1788809572,react-native,ses_01_S3_rn,203.57,35.4
1788809573,react-native,ses_01_S3_rn,203.48,23.3
1788809574,react-native,ses_01_S3_rn,205.07,12.9
1788809576,react-native,ses_01_S3_rn,204.41,16.1
1788809577,react-native,ses_01_S3_rn,205.45,6.4
1788809578,react-native,ses_01_S3_rn,205.40,54.8
1788809580,react-native,ses_01_S3_rn,204.98,96.6
1788809581,react-native,ses_01_S3_rn,204.87,6.4
1788809582,react-native,ses_01_S3_rn,204.75,9.6
1788809583,react-native,ses_01_S3_rn,204.68,51.6
1788809585,react-native,ses_01_S3_rn,204.57,20.0
1788809586,react-native,ses_01_S3_rn,204.05,30.0
1788809587,react-native,ses_01_S3_rn,205.70,6.6
1788809588,react-native,ses_01_S3_rn,205.10,16.1
1788809590,react-native,ses_01_S3_rn,205.52,15.6
