timestamp,platform,run_id,pss_mb,cpu_percent
1788983852,REACT_NATIVE,ses_06r_S2,164.82,3.3
1788983853,REACT_NATIVE,ses_06r_S2,163.27,10.0
1788983854,REACT_NATIVE,ses_06r_S2,162.33,10.0
1788983855,REACT_NATIVE,ses_06r_S2,162.41,68.7
1788983856,REACT_NATIVE,ses_06r_S2,164.56,6.6
1788983858,REACT_NATIVE,ses_06r_S2,160.98,3.3
1788983859,REACT_NATIVE,ses_06r_S2,161.67,3.2
1788983860,REACT_NATIVE,ses_06r_S2,162.08,20.0
1788983861,REACT_NATIVE,ses_06r_S2,161.38,10.0
1788983863,REACT_NATIVE,ses_06r_S2,161.39,50.0
1788983864,REACT_NATIVE,ses_06r_S2,148.77,10.0
1788983865,REACT_NATIVE,ses_06r_S2,146.03,33.3
1788983866,REACT_NATIVE,ses_06r_S2,146.51,20.0
1788983867,REACT_NATIVE,ses_06r_S2,146.77,3.2
1788983868,REACT_NATIVE,ses_06r_S2,146.04,13.3
1788983870,REACT_NATIVE,ses_06r_S2,146.49,57.5
1788983871,REACT_NATIVE,ses_06r_S2,147.02,3.3
1788983872,REACT_NATIVE,ses_06r_S2,146.28,23.3
1788983873,REACT_NATIVE,ses_06r_S2,146.72,23.3
1788983874,REACT_NATIVE,ses_06r_S2,146.94,3.3
1788983876,REACT_NATIVE,ses_06r_S2,146.29,13.3
1788983877,REACT_NATIVE,ses_06r_S2,146.41,48.3
1788983878,REACT_NATIVE,ses_06r_S2,146.80,10.0
1788983879,REACT_NATIVE,ses_06r_S2,146.29,6.6
1788983880,REACT_NATIVE,ses_06r_S2,146.95,3.3
1788983882,REACT_NATIVE,ses_06r_S2,146.86,6.6
1788983883,REACT_NATIVE,ses_06r_S2,146.21,10.0
1788983884,REACT_NATIVE,ses_06r_S2,147.05,80.0
1788983885,REACT_NATIVE,ses_06r_S2,147.17,6.6
1788983886,REACT_NATIVE,ses_06r_S2,146.59,10.0
1788983888,REACT_NATIVE,ses_06r_S2,146.96,36.6
1788983889,REACT_NATIVE,ses_06r_S2,147.16,10.0
