timestamp,platform,run_id,pss_mb,cpu_percent
1788855206,react-native,ses_03_S3_rn,78.58,197
1788855208,react-native,ses_03_S3_rn,158.44,6.6
1788855209,react-native,ses_03_S3_rn,157.51,22.5
1788855210,react-native,ses_03_S3_rn,158.38,81.8
1788855212,react-native,ses_03_S3_rn,179.11,13.6
1788855213,react-native,ses_03_S3_rn,178.49,21.2
1788855214,react-native,ses_03_S3_rn,179.16,74.1
1788855216,react-native,ses_03_S3_rn,202.72,72.9
1788855217,react-native,ses_03_S3_rn,202.91,17.6
1788855218,react-native,ses_03_S3_rn,203.34,41.9
1788855220,react-native,ses_03_S3_rn,207.26,62.5
1788855221,react-native,ses_03_S3_rn,207.71,45.1
1788855222,react-native,ses_03_S3_rn,193.59,29.0
1788855223,react-native,ses_03_S3_rn,193.88,94.2
1788855225,react-native,ses_03_S3_rn,199.94,25.8
1788855226,react-native,ses_03_S3_rn,198.59,20.0
1788855227,react-native,ses_03_S3_rn,198.91,10.0
1788855228,react-native,ses_03_S3_rn,198.65,36.6
1788855229,react-native,ses_03_S3_rn,200.53,6.6
1788855231,react-native,ses_03_S3_rn,197.62,10.0
1788855232,react-native,ses_03_S3_rn,197.82,86.6
1788855233,react-native,ses_03_S3_rn,199.86,3.3
1788855234,react-native,ses_03_S3_rn,199.34,10.0
1788855236,react-native,ses_03_S3_rn,199.48,46.1
1788855237,react-native,ses_03_S3_rn,200.79,10.0
1788855238,react-native,ses_03_S3_rn,200.33,10.0
1788855239,react-native,ses_03_S3_rn,202.27,6.6
1788855241,react-native,ses_03_S3_rn,201.70,3.3
1788855242,react-native,ses_03_S3_rn,201.43,83.8
1788855243,react-native,ses_03_S3_rn,201.50,66.6
1788855244,react-native,ses_03_S3_rn,201.79,35.4
1788855245,react-native,ses_03_S3_rn,201.84,38.7
1788855247,react-native,ses_03_S3_rn,201.43,13.3
1788855248,react-native,ses_03_S3_rn,202.11,3.2
1788855249,react-native,ses_03_S3_rn,201.73,40.0
1788855251,react-native,ses_03_S3_rn,201.58,81.2
1788855252,react-native,ses_03_S3_rn,203.19,25.8
1788855253,react-native,ses_03_S3_rn,202.67,10.0
1788855254,react-native,ses_03_S3_rn,203.29,6.2
1788855256,react-native,ses_03_S3_rn,202.98,9.6
1788855257,react-native,ses_03_S3_rn,202.98,10.0
1788855258,react-native,ses_03_S3_rn,202.89,35.4
1788855259,react-native,ses_03_S3_rn,204.26,19.3
1788855261,react-native,ses_03_S3_rn,204.56,13.3
1788855262,react-native,ses_03_S3_rn,204.45,9.6
1788855263,react-native,ses_03_S3_rn,203.82,68.7
1788855264,react-native,ses_03_S3_rn,204.12,32.2
1788855266,react-native,ses_03_S3_rn,204.06,13.3
1788855267,react-native,ses_03_S3_rn,203.39,20.0
1788855268,react-native,ses_03_S3_rn,203.92,25.0
1788855269,react-native,ses_03_S3_rn,203.91,61.2
1788855271,react-native,ses_03_S3_rn,203.59,19.3
1788855272,react-native,ses_03_S3_rn,204.57,19.3
1788855273,react-native,ses_03_S3_rn,204.11,12.9
1788855274,react-native,ses_03_S3_rn,204.09,84.3
1788855276,react-native,ses_03_S3_rn,205.58,16.1
1788855277,react-native,ses_03_S3_rn,205.09,13.3
1788855278,react-native,ses_03_S3_rn,206.72,12.9
1788855279,react-native,ses_03_S3_rn,206.50,9.6
1788855281,react-native,ses_03_S3_rn,205.83,80.6
1788855282,react-native,ses_03_S3_rn,205.68,22.5
1788855283,react-native,ses_03_S3_rn,205.54,9.6
1788855284,react-native,ses_03_S3_rn,205.09,6.4
1788855286,react-native,ses_03_S3_rn,205.04,13.3
1788855287,react-native,ses_03_S3_rn,204.85,83.3
1788855288,react-native,ses_03_S3_rn,205.68,13.3
1788855289,react-native,ses_03_S3_rn,205.29,56.6
1788855291,react-native,ses_03_S3_rn,206.84,16.6
1788855292,react-native,ses_03_S3_rn,206.54,16.6
1788855293,react-native,ses_03_S3_rn,207.44,6.4
1788855294,react-native,ses_03_S3_rn,206.59,13.3
1788855296,react-native,ses_03_S3_rn,206.62,140
1788855297,react-native,ses_03_S3_rn,208.91,12.9
1788855298,react-native,ses_03_S3_rn,208.40,6.4
1788855299,react-native,ses_03_S3_rn,207.99,12.9
1788855301,react-native,ses_03_S3_rn,207.42,45.1
1788855302,react-native,ses_03_S3_rn,207.67,73.3
1788855303,react-native,ses_03_S3_rn,207.60,19.3
1788855304,react-native,ses_03_S3_rn,207.11,69.4
1788855306,react-native,ses_03_S3_rn,207.82,25.8
1788855307,react-native,ses_03_S3_rn,207.23,12.9
1788855308,react-native,ses_03_S3_rn,208.25,22.5
1788855309,react-native,ses_03_S3_rn,207.78,13.3
1788855311,react-native,ses_03_S3_rn,207.70,93.3
1788855312,react-native,ses_03_S3_rn,209.55,6.4
